  6, 6, 12, 12,
  7, 7, 15, 15,
  8, 10, 12, 16,
  11, 9, 15, 22,
  8, 18, 12, 16,
  11, 17, 15, 22,
  8, 26, 12, 16,
  11, 25, 15, 22,
  8, 34, 12, 16,
  11, 33, 15, 22,
  8, 42, 12, 16,
  11, 41, 15, 22,
  8, 50, 12, 16,
  11, 49, 15, 22,
  8, 58, 12, 16,
  11, 57, 15, 22,
  8, 66, 12, 16,
  11, 65, 15, 22,
  8, 74, 12, 16,
  11, 73, 15, 22,
  8, 82, 12, 16,
  11, 81, 15, 22,
  8, 90, 12, 16,
  11, 89, 15, 22,
  8, 98, 12, 16,
  11, 97, 15, 22,
  8, 106, 12, 16,
  11, 105, 15, 22,
  8, 114, 12, 16,
  11, 113, 15, 22,
  8, 122, 12, 16,
  11, 121, 15, 22,
  8, 130, 12, 16,
  11, 129, 15, 22,
  8, 138, 12, 16,
  11, 137, 15, 22,
  8, 146, 12, 16,
  11, 145, 15, 22,
  6, 154, 12, 12,
  7, 153, 15, 15,
  10, 8, 16, 12,
  9, 11, 22, 15,
  12, 12, 16, 16,
  12, 12, 22, 22,
  12, 20, 16, 16,
  12, 20, 22, 22,
  12, 28, 16, 16,
  12, 28, 22, 22,
  12, 36, 16, 16,
  12, 36, 22, 22,
  12, 44, 16, 16,
  12, 44, 22, 22,
  12, 52, 16, 16,
  12, 52, 22, 22,
  12, 60, 16, 16,
  12, 60, 22, 22,
  12, 68, 16, 16,
  12, 68, 22, 22,
  12, 76, 16, 16,
  12, 76, 22, 22,
  12, 84, 16, 16,
  12, 84, 22, 22,
  12, 92, 16, 16,
  12, 92, 22, 22,
  12, 100, 16, 16,
  12, 100, 22, 22,
  12, 108, 16, 16,
  12, 108, 22, 22,
  12, 116, 16, 16,
  12, 116, 22, 22,
  12, 124, 16, 16,
  12, 124, 22, 22,
  12, 132, 16, 16,
  12, 132, 22, 22,
  12, 140, 16, 16,
  12, 140, 22, 22,
  12, 148, 16, 16,
  12, 148, 22, 22,
  10, 156, 16, 12,
  9, 156, 22, 15,
  18, 8, 16, 12,
  17, 11, 22, 15,
  20, 12, 16, 16,
  20, 12, 22, 22,
  20, 20, 16, 16,
  20, 20, 22, 22,
  20, 28, 16, 16,
  20, 28, 22, 22,
  20, 36, 16, 16,
  20, 36, 22, 22,
  20, 44, 16, 16,
  20, 44, 22, 22,
  20, 52, 16, 16,
  20, 52, 22, 22,
  20, 60, 16, 16,
  20, 60, 22, 22,
  20, 68, 16, 16,
  20, 68, 22, 22,
  20, 76, 16, 16,
  20, 76, 22, 22,
  20, 84, 16, 16,
  20, 84, 22, 22,
  20, 92, 16, 16,
  20, 92, 22, 22,
  20, 100, 16, 16,
  20, 100, 22, 22,
  20, 108, 16, 16,
  20, 108, 22, 22,
  20, 116, 16, 16,
  20, 116, 22, 22,
  20, 124, 16, 16,
  20, 124, 22, 22,
  20, 132, 16, 16,
  20, 132, 22, 22,
  20, 140, 16, 16,
  20, 140, 22, 22,
  20, 148, 16, 16,
  20, 148, 22, 22,
  18, 156, 16, 12,
  17, 156, 22, 15,
  26, 8, 16, 12,
  25, 11, 22, 15,
  28, 12, 16, 16,
