  4, 4, 16, 16,
  4, 4, 21, 21,
  4, 12, 16, 16,
  4, 12, 21, 21,
  4, 20, 16, 16,
  4, 20, 21, 21,
  4, 28, 16, 16,
  4, 28, 21, 21,
  4, 36, 16, 16,
  4, 36, 21, 21,
  4, 44, 16, 16,
  4, 44, 21, 21,
  4, 52, 16, 16,
  4, 52, 21, 21,
  4, 60, 16, 16,
  4, 60, 21, 21,
  4, 68, 16, 16,
  4, 68, 21, 21,
  4, 76, 16, 16,
  4, 76, 21, 21,
  4, 84, 16, 16,
  4, 84, 21, 21,
  4, 92, 16, 16,
  4, 92, 21, 21,
  4, 100, 16, 16,
  4, 100, 21, 21,
  4, 108, 16, 16,
  4, 108, 21, 21,
  4, 116, 16, 16,
  4, 116, 21, 21,
  4, 124, 16, 16,
  4, 124, 21, 21,
  4, 132, 16, 16,
  4, 132, 21, 21,
  4, 140, 16, 16,
  4, 140, 21, 21,
  4, 148, 16, 16,
  4, 148, 21, 21,
  4, 156, 16, 16,
  4, 156, 21, 21,
  12, 4, 16, 16,
  12, 4, 21, 21,
  12, 12, 16, 16,
  12, 12, 21, 21,
  12, 20, 16, 16,
  12, 20, 21, 21,
  12, 28, 16, 16,
  12, 28, 21, 21,
  12, 36, 16, 16,
  12, 36, 21, 21,
  12, 44, 16, 16,
  12, 44, 21, 21,
  12, 52, 16, 16,
  12, 52, 21, 21,
  12, 60, 16, 16,
  12, 60, 21, 21,
  12, 68, 16, 16,
  12, 68, 21, 21,
  12, 76, 16, 16,
  12, 76, 21, 21,
  12, 84, 16, 16,
  12, 84, 21, 21,
  12, 92, 16, 16,
  12, 92, 21, 21,
  12, 100, 16, 16,
  12, 100, 21, 21,
  12, 108, 16, 16,
  12, 108, 21, 21,
  12, 116, 16, 16,
  12, 116, 21, 21,
  12, 124, 16, 16,
  12, 124, 21, 21,
  12, 132, 16, 16,
  12, 132, 21, 21,
  12, 140, 16, 16,
  12, 140, 21, 21,
  12, 148, 16, 16,
  12, 148, 21, 21,
  12, 156, 16, 16,
  12, 156, 21, 21,
  20, 4, 16, 16,
  20, 4, 21, 21,
  20, 12, 16, 16,
  20, 12, 21, 21,
  20, 20, 16, 16,
  20, 20, 21, 21,
  20, 28, 16, 16,
  20, 28, 21, 21,
  20, 36, 16, 16,
  20, 36, 21, 21,
  20, 44, 16, 16,
  20, 44, 21, 21,
  20, 52, 16, 16,
  20, 52, 21, 21,
  20, 60, 16, 16,
  20, 60, 21, 21,
  20, 68, 16, 16,
  20, 68, 21, 21,
  20, 76, 16, 16,
  20, 76, 21, 21,
  20, 84, 16, 16,
  20, 84, 21, 21,
  20, 92, 16, 16,
  20, 92, 21, 21,
  20, 100, 16, 16,
  20, 100, 21, 21,
  20, 108, 16, 16,
  20, 108, 21, 21,
  20, 116, 16, 16,
  20, 116, 21, 21,
  20, 124, 16, 16,
  20, 124, 21, 21,
  20, 132, 16, 16,
  20, 132, 21, 21,
  20, 140, 16, 16,
  20, 140, 21, 21,
  20, 148, 16, 16,
  20, 148, 21, 21,
  20, 156, 16, 16,
  20, 156, 21, 21,
  28, 4, 16, 16,
  28, 4, 21, 21,
  28, 12, 16, 16,
  28, 12, 21, 21,
  28, 20, 16, 16,
  28, 20, 21, 21,
  28, 28, 16, 16,
  28, 28, 21, 21,
  28, 36, 16, 16,
  28, 36, 21, 21,
  28, 44, 16, 16,
  28, 44, 21, 21,
  28, 52, 16, 16,
  28, 52, 21, 21,
  28, 60, 16, 16,
  28, 60, 21, 21,
  28, 68, 16, 16,
  28, 68, 21, 21,
  28, 76, 16, 16,
  28, 76, 21, 21,
  28, 84, 16, 16,
  28, 84, 21, 21,
  28, 92, 16, 16,
  28, 92, 21, 21,
  28, 100, 16, 16,
  28, 100, 21, 21,
  28, 108, 16, 16,
  28, 108, 21, 21,
  28, 116, 16, 16,
  28, 116, 21, 21,
  28, 124, 16, 16,
  28, 124, 21, 21,
  28, 132, 16, 16,
  28, 132, 21, 21,
  28, 140, 16, 16,
  28, 140, 21, 21,
  28, 148, 16, 16,
  28, 148, 21, 21,
  28, 156, 16, 16,
  28, 156, 21, 21,
  36, 4, 16, 16,
  36, 4, 21, 21,
  36, 12, 16, 16,
  36, 12, 21, 21,
  36, 20, 16, 16,
  36, 20, 21, 21,
  36, 28, 16, 16,
  36, 28, 21, 21,
  36, 36, 16, 16,
  36, 36, 21, 21,
  36, 44, 16, 16,
  36, 44, 21, 21,
  36, 52, 16, 16,
  36, 52, 21, 21,
  36, 60, 16, 16,
  36, 60, 21, 21,
  36, 68, 16, 16,
  36, 68, 21, 21,
  36, 76, 16, 16,
  36, 76, 21, 21,
  36, 84, 16, 16,
  36, 84, 21, 21,
  36, 92, 16, 16,
  36, 92, 21, 21,
  36, 100, 16, 16,
  36, 100, 21, 21,
  36, 108, 16, 16,
  36, 108, 21, 21,
  36, 116, 16, 16,
  36, 116, 21, 21,
  36, 124, 16, 16,
  36, 124, 21, 21,
  36, 132, 16, 16,
  36, 132, 21, 21,
  36, 140, 16, 16,
  36, 140, 21, 21,
  36, 148, 16, 16,
  36, 148, 21, 21,
  36, 156, 16, 16,
  36, 156, 21, 21,
  44, 4, 16, 16,
  44, 4, 21, 21,
  44, 12, 16, 16,
  44, 12, 21, 21,
  44, 20, 16, 16,
  44, 20, 21, 21,
  44, 28, 16, 16,
  44, 28, 21, 21,
  44, 36, 16, 16,
  44, 36, 21, 21,
  44, 44, 16, 16,
  44, 44, 21, 21,
  44, 52, 16, 16,
  44, 52, 21, 21,
  44, 60, 16, 16,
  44, 60, 21, 21,
  44, 68, 16, 16,
  44, 68, 21, 21,
  44, 76, 16, 16,
  44, 76, 21, 21,
  44, 84, 16, 16,
  44, 84, 21, 21,
  44, 92, 16, 16,
  44, 92, 21, 21,
  44, 100, 16, 16,
  44, 100, 21, 21,
  44, 108, 16, 16,
  44, 108, 21, 21,
  44, 116, 16, 16,
  44, 116, 21, 21,
  44, 124, 16, 16,
  44, 124, 21, 21,
  44, 132, 16, 16,
  44, 132, 21, 21,
  44, 140, 16, 16,
  44, 140, 21, 21,
  44, 148, 16, 16,
  44, 148, 21, 21,
  44, 156, 16, 16,
  44, 156, 21, 21,
  52, 4, 16, 16,
  52, 4, 21, 21,
  52, 12, 16, 16,
  52, 12, 21, 21,
  52, 20, 16, 16,
  52, 20, 21, 21,
  52, 28, 16, 16,
  52, 28, 21, 21,
  52, 36, 16, 16,
  52, 36, 21, 21,
  52, 44, 16, 16,
  52, 44, 21, 21,
  52, 52, 16, 16,
  52, 52, 21, 21,
  52, 60, 16, 16,
  52, 60, 21, 21,
  52, 68, 16, 16,
  52, 68, 21, 21,
  52, 76, 16, 16,
  52, 76, 21, 21,
  52, 84, 16, 16,
  52, 84, 21, 21,
  52, 92, 16, 16,
  52, 92, 21, 21,
  52, 100, 16, 16,
  52, 100, 21, 21,
  52, 108, 16, 16,
  52, 108, 21, 21,
  52, 116, 16, 16,
  52, 116, 21, 21,
  52, 124, 16, 16,
  52, 124, 21, 21,
  52, 132, 16, 16,
  52, 132, 21, 21,
  52, 140, 16, 16,
  52, 140, 21, 21,
  52, 148, 16, 16,
  52, 148, 21, 21,
  52, 156, 16, 16,
  52, 156, 21, 21,
  60, 4, 16, 16,
  60, 4, 21, 21,
  60, 12, 16, 16,
  60, 12, 21, 21,
  60, 20, 16, 16,
  60, 20, 21, 21,
  60, 28, 16, 16,
  60, 28, 21, 21,
  60, 36, 16, 16,
  60, 36, 21, 21,
  60, 44, 16, 16,
  60, 44, 21, 21,
  60, 52, 16, 16,
  60, 52, 21, 21,
  60, 60, 16, 16,
  60, 60, 21, 21,
  60, 68, 16, 16,
  60, 68, 21, 21,
  60, 76, 16, 16,
  60, 76, 21, 21,
  60, 84, 16, 16,
  60, 84, 21, 21,
  60, 92, 16, 16,
  60, 92, 21, 21,
  60, 100, 16, 16,
  60, 100, 21, 21,
  60, 108, 16, 16,
  60, 108, 21, 21,
  60, 116, 16, 16,
  60, 116, 21, 21,
  60, 124, 16, 16,
  60, 124, 21, 21,
  60, 132, 16, 16,
  60, 132, 21, 21,
  60, 140, 16, 16,
  60, 140, 21, 21,
  60, 148, 16, 16,
  60, 148, 21, 21,
  60, 156, 16, 16,
  60, 156, 21, 21,
  68, 4, 16, 16,
  68, 4, 21, 21,
  68, 12, 16, 16,
  68, 12, 21, 21,
  68, 20, 16, 16,
  68, 20, 21, 21,
  68, 28, 16, 16,
  68, 28, 21, 21,
  68, 36, 16, 16,
  68, 36, 21, 21,
  68, 44, 16, 16,
  68, 44, 21, 21,
  68, 52, 16, 16,
  68, 52, 21, 21,
  68, 60, 16, 16,
  68, 60, 21, 21,
  68, 68, 16, 16,
  68, 68, 21, 21,
  68, 76, 16, 16,
  68, 76, 21, 21,
  68, 84, 16, 16,
  68, 84, 21, 21,
  68, 92, 16, 16,
  68, 92, 21, 21,
  68, 100, 16, 16,
  68, 100, 21, 21,
  68, 108, 16, 16,
  68, 108, 21, 21,
  68, 116, 16, 16,
  68, 116, 21, 21,
  68, 124, 16, 16,
  68, 124, 21, 21,
  68, 132, 16, 16,
  68, 132, 21, 21,
  68, 140, 16, 16,
  68, 140, 21, 21,
  68, 148, 16, 16,
  68, 148, 21, 21,
  68, 156, 16, 16,
  68, 156, 21, 21,
  76, 4, 16, 16,
  76, 4, 21, 21,
  76, 12, 16, 16,
  76, 12, 21, 21,
  76, 20, 16, 16,
  76, 20, 21, 21,
  76, 28, 16, 16,
  76, 28, 21, 21,
  76, 36, 16, 16,
  76, 36, 21, 21,
  76, 44, 16, 16,
  76, 44, 21, 21,
  76, 52, 16, 16,
  76, 52, 21, 21,
  76, 60, 16, 16,
  76, 60, 21, 21,
  76, 68, 16, 16,
  76, 68, 21, 21,
  76, 76, 16, 16,
  76, 76, 21, 21,
  76, 84, 16, 16,
  76, 84, 21, 21,
  76, 92, 16, 16,
  76, 92, 21, 21,
  76, 100, 16, 16,
  76, 100, 21, 21,
  76, 108, 16, 16,
  76, 108, 21, 21,
  76, 116, 16, 16,
  76, 116, 21, 21,
  76, 124, 16, 16,
  76, 124, 21, 21,
  76, 132, 16, 16,
  76, 132, 21, 21,
  76, 140, 16, 16,
  76, 140, 21, 21,
  76, 148, 16, 16,
  76, 148, 21, 21,
  76, 156, 16, 16,
  76, 156, 21, 21,
  84, 4, 16, 16,
  84, 4, 21, 21,
  84, 12, 16, 16,
  84, 12, 21, 21,
  84, 20, 16, 16,
  84, 20, 21, 21,
  84, 28, 16, 16,
  84, 28, 21, 21,
  84, 36, 16, 16,
  84, 36, 21, 21,
  84, 44, 16, 16,
  84, 44, 21, 21,
  84, 52, 16, 16,
  84, 52, 21, 21,
  84, 60, 16, 16,
  84, 60, 21, 21,
  84, 68, 16, 16,
  84, 68, 21, 21,
  84, 76, 16, 16,
  84, 76, 21, 21,
  84, 84, 16, 16,
  84, 84, 21, 21,
  84, 92, 16, 16,
  84, 92, 21, 21,
  84, 100, 16, 16,
  84, 100, 21, 21,
  84, 108, 16, 16,
  84, 108, 21, 21,
  84, 116, 16, 16,
  84, 116, 21, 21,
  84, 124, 16, 16,
  84, 124, 21, 21,
  84, 132, 16, 16,
  84, 132, 21, 21,
  84, 140, 16, 16,
  84, 140, 21, 21,
  84, 148, 16, 16,
  84, 148, 21, 21,
  84, 156, 16, 16,
  84, 156, 21, 21,
  92, 4, 16, 16,
  92, 4, 21, 21,
  92, 12, 16, 16,
  92, 12, 21, 21,
  92, 20, 16, 16,
  92, 20, 21, 21,
  92, 28, 16, 16,
  92, 28, 21, 21,
  92, 36, 16, 16,
  92, 36, 21, 21,
  92, 44, 16, 16,
  92, 44, 21, 21,
  92, 52, 16, 16,
  92, 52, 21, 21,
  92, 60, 16, 16,
  92, 60, 21, 21,
  92, 68, 16, 16,
  92, 68, 21, 21,
  92, 76, 16, 16,
  92, 76, 21, 21,
  92, 84, 16, 16,
  92, 84, 21, 21,
  92, 92, 16, 16,
  92, 92, 21, 21,
  92, 100, 16, 16,
  92, 100, 21, 21,
  92, 108, 16, 16,
  92, 108, 21, 21,
  92, 116, 16, 16,
  92, 116, 21, 21,
  92, 124, 16, 16,
  92, 124, 21, 21,
  92, 132, 16, 16,
  92, 132, 21, 21,
  92, 140, 16, 16,
  92, 140, 21, 21,
  92, 148, 16, 16,
  92, 148, 21, 21,
  92, 156, 16, 16,
  92, 156, 21, 21,
  100, 4, 16, 16,
  100, 4, 21, 21,
  100, 12, 16, 16,
  100, 12, 21, 21,
  100, 20, 16, 16,
  100, 20, 21, 21,
  100, 28, 16, 16,
  100, 28, 21, 21,
  100, 36, 16, 16,
  100, 36, 21, 21,
  100, 44, 16, 16,
  100, 44, 21, 21,
  100, 52, 16, 16,
  100, 52, 21, 21,
  100, 60, 16, 16,
  100, 60, 21, 21,
  100, 68, 16, 16,
  100, 68, 21, 21,
  100, 76, 16, 16,
  100, 76, 21, 21,
  100, 84, 16, 16,
  100, 84, 21, 21,
  100, 92, 16, 16,
  100, 92, 21, 21,
  100, 100, 16, 16,
  100, 100, 21, 21,
  100, 108, 16, 16,
  100, 108, 21, 21,
  100, 116, 16, 16,
  100, 116, 21, 21,
  100, 124, 16, 16,
  100, 124, 21, 21,
  100, 132, 16, 16,
  100, 132, 21, 21,
  100, 140, 16, 16,
  100, 140, 21, 21,
  100, 148, 16, 16,
  100, 148, 21, 21,
  100, 156, 16, 16,
  100, 156, 21, 21,
  108, 4, 16, 16,
  108, 4, 21, 21,
  108, 12, 16, 16,
  108, 12, 21, 21,
  108, 20, 16, 16,
  108, 20, 21, 21,
  108, 28, 16, 16,
  108, 28, 21, 21,
  108, 36, 16, 16,
  108, 36, 21, 21,
  108, 44, 16, 16,
  108, 44, 21, 21,
  108, 52, 16, 16,
  108, 52, 21, 21,
  108, 60, 16, 16,
  108, 60, 21, 21,
  108, 68, 16, 16,
  108, 68, 21, 21,
  108, 76, 16, 16,
  108, 76, 21, 21,
  108, 84, 16, 16,
  108, 84, 21, 21,
  108, 92, 16, 16,
  108, 92, 21, 21,
  108, 100, 16, 16,
  108, 100, 21, 21,
  108, 108, 16, 16,
  108, 108, 21, 21,
  108, 116, 16, 16,
  108, 116, 21, 21,
  108, 124, 16, 16,
  108, 124, 21, 21,
  108, 132, 16, 16,
  108, 132, 21, 21,
  108, 140, 16, 16,
  108, 140, 21, 21,
  108, 148, 16, 16,
  108, 148, 21, 21,
  108, 156, 16, 16,
  108, 156, 21, 21,
  116, 4, 16, 16,
  116, 4, 21, 21,
  116, 12, 16, 16,
  116, 12, 21, 21,
  116, 20, 16, 16,
  116, 20, 21, 21,
  116, 28, 16, 16,
  116, 28, 21, 21,
  116, 36, 16, 16,
  116, 36, 21, 21,
  116, 44, 16, 16,
  116, 44, 21, 21,
  116, 52, 16, 16,
  116, 52, 21, 21,
  116, 60, 16, 16,
  116, 60, 21, 21,
  116, 68, 16, 16,
  116, 68, 21, 21,
  116, 76, 16, 16,
  116, 76, 21, 21,
  116, 84, 16, 16,
  116, 84, 21, 21,
  116, 92, 16, 16,
  116, 92, 21, 21,
  116, 100, 16, 16,
  116, 100, 21, 21,
  116, 108, 16, 16,
  116, 108, 21, 21,
  116, 116, 16, 16,
  116, 116, 21, 21,
  116, 124, 16, 16,
  116, 124, 21, 21,
  116, 132, 16, 16,
  116, 132, 21, 21,
  116, 140, 16, 16,
  116, 140, 21, 21,
  116, 148, 16, 16,
  116, 148, 21, 21,
  116, 156, 16, 16,
  116, 156, 21, 21,
  7, 8, 29, 29,
  7, 8, 35, 35,
  7, 8, 20, 41,
  7, 8, 41, 20,
  7, 8, 17, 51,
  7, 8, 51, 17,
  7, 24, 29, 29,
  7, 24, 35, 35,
  7, 24, 20, 41,
  7, 24, 41, 20,
  7, 24, 17, 51,
  7, 24, 51, 17,
  7, 40, 29, 29,
  7, 40, 35, 35,
  7, 40, 20, 41,
  7, 40, 41, 20,
  7, 40, 17, 51,
  7, 40, 51, 17,
  7, 56, 29, 29,
  7, 56, 35, 35,
  7, 56, 20, 41,
  7, 56, 41, 20,
  7, 56, 17, 51,
  7, 56, 51, 17,
  7, 72, 29, 29,
  7, 72, 35, 35,
  7, 72, 20, 41,
  7, 72, 41, 20,
  7, 72, 17, 51,
  7, 72, 51, 17,
  7, 88, 29, 29,
  7, 88, 35, 35,
  7, 88, 20, 41,
  7, 88, 41, 20,
  7, 88, 17, 51,
  7, 88, 51, 17,
  7, 104, 29, 29,
  7, 104, 35, 35,
  7, 104, 20, 41,
  7, 104, 41, 20,
  7, 104, 17, 51,
  7, 104, 51, 17,
  7, 120, 29, 29,
  7, 120, 35, 35,
  7, 120, 20, 41,
  7, 120, 41, 20,
  7, 120, 17, 51,
  7, 120, 51, 17,
  7, 136, 29, 29,
  7, 136, 35, 35,
  7, 136, 20, 41,
  7, 136, 41, 20,
  7, 136, 17, 51,
  7, 136, 51, 17,
  7, 152, 29, 29,
  7, 152, 35, 35,
  7, 152, 20, 41,
  7, 152, 41, 20,
  7, 152, 17, 51,
  7, 152, 51, 17,
  22, 8, 29, 29,
  22, 8, 35, 35,
  22, 8, 20, 41,
  22, 8, 41, 20,
  22, 8, 17, 51,
  22, 8, 51, 17,
  22, 24, 29, 29,
  22, 24, 35, 35,
  22, 24, 20, 41,
  22, 24, 41, 20,
  22, 24, 17, 51,
  22, 24, 51, 17,
  22, 40, 29, 29,
  22, 40, 35, 35,
  22, 40, 20, 41,
  22, 40, 41, 20,
  22, 40, 17, 51,
  22, 40, 51, 17,
  22, 56, 29, 29,
  22, 56, 35, 35,
  22, 56, 20, 41,
  22, 56, 41, 20,
  22, 56, 17, 51,
  22, 56, 51, 17,
  22, 72, 29, 29,
  22, 72, 35, 35,
  22, 72, 20, 41,
  22, 72, 41, 20,
  22, 72, 17, 51,
  22, 72, 51, 17,
  22, 88, 29, 29,
  22, 88, 35, 35,
  22, 88, 20, 41,
  22, 88, 41, 20,
  22, 88, 17, 51,
  22, 88, 51, 17,
  22, 104, 29, 29,
  22, 104, 35, 35,
  22, 104, 20, 41,
  22, 104, 41, 20,
  22, 104, 17, 51,
  22, 104, 51, 17,
  22, 120, 29, 29,
  22, 120, 35, 35,
  22, 120, 20, 41,
  22, 120, 41, 20,
  22, 120, 17, 51,
  22, 120, 51, 17,
  22, 136, 29, 29,
  22, 136, 35, 35,
  22, 136, 20, 41,
  22, 136, 41, 20,
  22, 136, 17, 51,
  22, 136, 51, 17,
  22, 152, 29, 29,
  22, 152, 35, 35,
  22, 152, 20, 41,
  22, 152, 41, 20,
  22, 152, 17, 51,
  22, 152, 51, 17,
  37, 8, 29, 29,
  37, 8, 35, 35,
  37, 8, 20, 41,
  37, 8, 41, 20,
  37, 8, 17, 51,
  37, 8, 51, 17,
  37, 24, 29, 29,
  37, 24, 35, 35,
  37, 24, 20, 41,
  37, 24, 41, 20,
  37, 24, 17, 51,
  37, 24, 51, 17,
  37, 40, 29, 29,
  37, 40, 35, 35,
  37, 40, 20, 41,
  37, 40, 41, 20,
  37, 40, 17, 51,
  37, 40, 51, 17,
  37, 56, 29, 29,
  37, 56, 35, 35,
  37, 56, 20, 41,
  37, 56, 41, 20,
  37, 56, 17, 51,
  37, 56, 51, 17,
  37, 72, 29, 29,
  37, 72, 35, 35,
  37, 72, 20, 41,
  37, 72, 41, 20,
  37, 72, 17, 51,
  37, 72, 51, 17,
  37, 88, 29, 29,
  37, 88, 35, 35,
  37, 88, 20, 41,
  37, 88, 41, 20,
  37, 88, 17, 51,
  37, 88, 51, 17,
  37, 104, 29, 29,
  37, 104, 35, 35,
  37, 104, 20, 41,
  37, 104, 41, 20,
  37, 104, 17, 51,
  37, 104, 51, 17,
  37, 120, 29, 29,
  37, 120, 35, 35,
  37, 120, 20, 41,
  37, 120, 41, 20,
  37, 120, 17, 51,
  37, 120, 51, 17,
  37, 136, 29, 29,
  37, 136, 35, 35,
  37, 136, 20, 41,
  37, 136, 41, 20,
  37, 136, 17, 51,
  37, 136, 51, 17,
  37, 152, 29, 29,
  37, 152, 35, 35,
  37, 152, 20, 41,
  37, 152, 41, 20,
  37, 152, 17, 51,
  37, 152, 51, 17,
  52, 8, 29, 29,
  52, 8, 35, 35,
  52, 8, 20, 41,
  52, 8, 41, 20,
  52, 8, 17, 51,
  52, 8, 51, 17,
  52, 24, 29, 29,
  52, 24, 35, 35,
  52, 24, 20, 41,
  52, 24, 41, 20,
  52, 24, 17, 51,
  52, 24, 51, 17,
  52, 40, 29, 29,
  52, 40, 35, 35,
  52, 40, 20, 41,
  52, 40, 41, 20,
  52, 40, 17, 51,
  52, 40, 51, 17,
  52, 56, 29, 29,
  52, 56, 35, 35,
  52, 56, 20, 41,
  52, 56, 41, 20,
  52, 56, 17, 51,
  52, 56, 51, 17,
  52, 72, 29, 29,
  52, 72, 35, 35,
  52, 72, 20, 41,
  52, 72, 41, 20,
  52, 72, 17, 51,
  52, 72, 51, 17,
  52, 88, 29, 29,
  52, 88, 35, 35,
  52, 88, 20, 41,
  52, 88, 41, 20,
  52, 88, 17, 51,
  52, 88, 51, 17,
  52, 104, 29, 29,
  52, 104, 35, 35,
  52, 104, 20, 41,
  52, 104, 41, 20,
  52, 104, 17, 51,
  52, 104, 51, 17,
  52, 120, 29, 29,
  52, 120, 35, 35,
  52, 120, 20, 41,
  52, 120, 41, 20,
  52, 120, 17, 51,
  52, 120, 51, 17,
  52, 136, 29, 29,
  52, 136, 35, 35,
  52, 136, 20, 41,
  52, 136, 41, 20,
  52, 136, 17, 51,
  52, 136, 51, 17,
  52, 152, 29, 29,
  52, 152, 35, 35,
  52, 152, 20, 41,
  52, 152, 41, 20,
  52, 152, 17, 51,
  52, 152, 51, 17,
  67, 8, 29, 29,
  67, 8, 35, 35,
  67, 8, 20, 41,
  67, 8, 41, 20,
  67, 8, 17, 51,
  67, 8, 51, 17,
  67, 24, 29, 29,
  67, 24, 35, 35,
  67, 24, 20, 41,
  67, 24, 41, 20,
  67, 24, 17, 51,
  67, 24, 51, 17,
  67, 40, 29, 29,
  67, 40, 35, 35,
  67, 40, 20, 41,
  67, 40, 41, 20,
  67, 40, 17, 51,
  67, 40, 51, 17,
  67, 56, 29, 29,
  67, 56, 35, 35,
  67, 56, 20, 41,
  67, 56, 41, 20,
  67, 56, 17, 51,
  67, 56, 51, 17,
  67, 72, 29, 29,
  67, 72, 35, 35,
  67, 72, 20, 41,
  67, 72, 41, 20,
  67, 72, 17, 51,
  67, 72, 51, 17,
  67, 88, 29, 29,
  67, 88, 35, 35,
  67, 88, 20, 41,
  67, 88, 41, 20,
  67, 88, 17, 51,
  67, 88, 51, 17,
  67, 104, 29, 29,
  67, 104, 35, 35,
  67, 104, 20, 41,
  67, 104, 41, 20,
  67, 104, 17, 51,
  67, 104, 51, 17,
  67, 120, 29, 29,
  67, 120, 35, 35,
  67, 120, 20, 41,
  67, 120, 41, 20,
  67, 120, 17, 51,
  67, 120, 51, 17,
  67, 136, 29, 29,
  67, 136, 35, 35,
  67, 136, 20, 41,
  67, 136, 41, 20,
  67, 136, 17, 51,
  67, 136, 51, 17,
  67, 152, 29, 29,
  67, 152, 35, 35,
  67, 152, 20, 41,
  67, 152, 41, 20,
  67, 152, 17, 51,
  67, 152, 51, 17,
  82, 8, 29, 29,
  82, 8, 35, 35,
  82, 8, 20, 41,
  82, 8, 41, 20,
  82, 8, 17, 51,
  82, 8, 51, 17,
  82, 24, 29, 29,
  82, 24, 35, 35,
  82, 24, 20, 41,
  82, 24, 41, 20,
  82, 24, 17, 51,
  82, 24, 51, 17,
  82, 40, 29, 29,
  82, 40, 35, 35,
  82, 40, 20, 41,
  82, 40, 41, 20,
  82, 40, 17, 51,
  82, 40, 51, 17,
  82, 56, 29, 29,
  82, 56, 35, 35,
  82, 56, 20, 41,
  82, 56, 41, 20,
  82, 56, 17, 51,
  82, 56, 51, 17,
  82, 72, 29, 29,
  82, 72, 35, 35,
  82, 72, 20, 41,
  82, 72, 41, 20,
  82, 72, 17, 51,
  82, 72, 51, 17,
  82, 88, 29, 29,
  82, 88, 35, 35,
  82, 88, 20, 41,
  82, 88, 41, 20,
  82, 88, 17, 51,
  82, 88, 51, 17,
  82, 104, 29, 29,
  82, 104, 35, 35,
  82, 104, 20, 41,
  82, 104, 41, 20,
  82, 104, 17, 51,
  82, 104, 51, 17,
  82, 120, 29, 29,
  82, 120, 35, 35,
  82, 120, 20, 41,
  82, 120, 41, 20,
  82, 120, 17, 51,
  82, 120, 51, 17,
  82, 136, 29, 29,
  82, 136, 35, 35,
  82, 136, 20, 41,
  82, 136, 41, 20,
  82, 136, 17, 51,
  82, 136, 51, 17,
  82, 152, 29, 29,
  82, 152, 35, 35,
  82, 152, 20, 41,
  82, 152, 41, 20,
  82, 152, 17, 51,
  82, 152, 51, 17,
  97, 8, 29, 29,
  97, 8, 35, 35,
  97, 8, 20, 41,
  97, 8, 41, 20,
  97, 8, 17, 51,
  97, 8, 51, 17,
  97, 24, 29, 29,
  97, 24, 35, 35,
  97, 24, 20, 41,
  97, 24, 41, 20,
  97, 24, 17, 51,
  97, 24, 51, 17,
  97, 40, 29, 29,
  97, 40, 35, 35,
  97, 40, 20, 41,
  97, 40, 41, 20,
  97, 40, 17, 51,
  97, 40, 51, 17,
  97, 56, 29, 29,
  97, 56, 35, 35,
  97, 56, 20, 41,
  97, 56, 41, 20,
  97, 56, 17, 51,
  97, 56, 51, 17,
  97, 72, 29, 29,
  97, 72, 35, 35,
  97, 72, 20, 41,
  97, 72, 41, 20,
  97, 72, 17, 51,
  97, 72, 51, 17,
  97, 88, 29, 29,
  97, 88, 35, 35,
  97, 88, 20, 41,
  97, 88, 41, 20,
  97, 88, 17, 51,
  97, 88, 51, 17,
  97, 104, 29, 29,
  97, 104, 35, 35,
  97, 104, 20, 41,
  97, 104, 41, 20,
  97, 104, 17, 51,
  97, 104, 51, 17,
  97, 120, 29, 29,
  97, 120, 35, 35,
  97, 120, 20, 41,
  97, 120, 41, 20,
  97, 120, 17, 51,
  97, 120, 51, 17,
  97, 136, 29, 29,
  97, 136, 35, 35,
  97, 136, 20, 41,
  97, 136, 41, 20,
  97, 136, 17, 51,
  97, 136, 51, 17,
  97, 152, 29, 29,
  97, 152, 35, 35,
  97, 152, 20, 41,
