epoch,loss,lr,val_loss
254,0.8806437849998474,9e-05,0.7759914994239807
255,0.9028877019882202,9e-05,0.7729774713516235
256,0.9422250390052795,9e-05,0.7801492810249329
257,0.9035323858261108,9e-05,0.7673681378364563
258,0.9294993281364441,9e-05,0.7805782556533813
259,0.9028457403182983,9e-05,0.7775928378105164
260,0.8880785703659058,9e-05,0.7452247738838196
261,0.9196807146072388,2.7e-05,0.7633035778999329
262,0.9018669128417969,2.7e-05,0.7784339785575867
263,0.9089049696922302,2.7e-05,0.7702175378799438
264,0.8924192786216736,2.7e-05,0.7520046830177307
265,0.8801488280296326,2.7e-05,0.7643161416053772
266,0.8845337629318237,2.7e-05,0.7631420493125916
267,0.8684459924697876,2.7e-05,0.7182114124298096
268,0.910286009311676,2.7e-05,0.7823840975761414
269,0.9445157647132874,2.7e-05,0.7690568566322327
270,0.8993232846260071,2.7e-05,0.7503774762153625
271,0.902922511100769,2.7e-05,0.7655614614486694
272,0.8634635210037231,2.7e-05,0.7610215544700623
273,0.8724175095558167,2.7e-05,0.7755665183067322
274,0.8953795433044434,2.7e-05,0.7880812287330627
275,0.8466557860374451,2.7e-05,0.7515480518341064
276,0.9063306450843811,2.7e-05,0.7845449447631836
277,0.8616942763328552,2.7e-05,0.7446749210357666
278,0.8922081589698792,2.7e-05,0.7699984908103943
279,0.8687426447868347,2.7e-05,0.7822583913803101
280,0.9295971393585205,2.7e-05,0.7528606653213501
281,0.9025775194168091,2.7e-05,0.7903786301612854
282,0.833528459072113,2.7e-05,0.7421016693115234
283,0.8754242658615112,2.7e-05,0.7864147424697876
284,0.8915773034095764,2.7e-05,0.7452342510223389
285,0.9004078507423401,2.7e-05,0.757253885269165
286,0.936556339263916,2.7e-05,0.7771391272544861
287,0.9011521339416504,2.7e-05,0.7640596628189087
288,0.9171263575553894,8.1e-06,0.7947016358375549
289,0.8930209875106812,8.1e-06,0.7532926797866821
290,0.8861222863197327,8.1e-06,0.7735877633094788
291,0.8781760931015015,8.1e-06,0.7596708536148071
292,0.8998406529426575,8.1e-06,0.7746614813804626
293,0.8931585550308228,8.1e-06,0.770237147808075
294,0.8701401352882385,8.1e-06,0.7512842416763306
295,0.8967592716217041,8.1e-06,0.7475707530975342
296,0.870314359664917,8.1e-06,0.7527898550033569
297,0.8461191058158875,8.1e-06,0.7642951607704163
298,0.9356923699378967,8.1e-06,0.7731706500053406
299,0.9090026617050171,8.1e-06,0.7688974738121033
300,0.8615278601646423,8.1e-06,0.771975576877594
301,0.9079567193984985,8.1e-06,0.7298157215118408
302,0.8783324360847473,8.1e-06,0.7779405117034912
303,0.9182313084602356,8.1e-06,0.7434462904930115
304,0.8834438920021057,8.1e-06,0.756813108921051
305,0.8566494584083557,8.1e-06,0.7512223720550537
306,0.8677084445953369,8.1e-06,0.7781444191932678
307,0.8720897436141968,8.1e-06,0.7487543225288391
308,0.899445652961731,2.43e-06,0.7786853313446045
309,0.8890661597251892,2.43e-06,0.7809287905693054
310,0.9011186361312866,2.43e-06,0.7736661434173584
311,0.8712179660797119,2.43e-06,0.7706126570701599
312,0.883392333984375,2.43e-06,0.7634391188621521
313,0.8280022740364075,2.43e-06,0.7820100784301758
314,0.8693815469741821,2.43e-06,0.7614641189575195
315,0.8831716775894165,2.43e-06,0.7436542510986328
316,0.8447757363319397,2.43e-06,0.7728526592254639
317,0.9122534990310669,2.43e-06,0.7503909468650818
318,0.8729137182235718,2.43e-06,0.7567834854125977
319,0.9433462619781494,2.43e-06,0.7520219683647156
320,0.8957547545433044,2.43e-06,0.7724700570106506
321,0.9063883423805237,2.43e-06,0.7660456299781799
322,0.885188639163971,2.43e-06,0.8022928833961487
323,0.899906575679779,2.43e-06,0.7614068388938904
324,0.8830195069313049,2.43e-06,0.7712100744247437
325,0.8457489013671875,2.43e-06,0.7388355135917664
326,0.9061263799667358,2.43e-06,0.7692108154296875
327,0.8309625387191772,2.43e-06,0.774901807308197
328,0.9237096905708313,7.29e-07,0.7550053000450134
329,0.8858861327171326,7.29e-07,0.7632999420166016
330,0.8483484983444214,7.29e-07,0.7659303545951843
331,0.8726214170455933,7.29e-07,0.7531290650367737
332,0.851491391658783,7.29e-07,0.7660931944847107
333,0.9008965492248535,7.29e-07,0.7476890087127686
334,0.8784703016281128,7.29e-07,0.7904506921768188
335,0.8984847068786621,7.29e-07,0.7590989470481873
336,0.8338524699211121,7.29e-07,0.7566080093383789
337,0.872546374797821,7.29e-07,0.7830989360809326
338,0.8553568720817566,7.29e-07,0.7494712471961975
339,0.8976222276687622,7.29e-07,0.7654950618743896
340,0.8712973594665527,7.29e-07,0.7810222506523132
341,0.8867496252059937,7.29e-07,0.7793212532997131
342,0.850240170955658,7.29e-07,0.7540311217308044
343,0.8855565190315247,7.29e-07,0.7133340239524841
344,0.880324125289917,7.29e-07,0.7905619144439697
345,0.9089213013648987,7.29e-07,0.7292150855064392
346,0.8912612199783325,7.29e-07,0.7281331419944763
347,0.8771635890007019,7.29e-07,0.73488450050354
348,0.8696550726890564,7.29e-07,0.7301040887832642
349,0.8780430555343628,7.29e-07,0.7458118796348572
350,0.883989691734314,7.29e-07,0.7868683338165283
351,0.8582020401954651,7.29e-07,0.7613652944564819
352,0.8802988529205322,7.29e-07,0.7752279043197632
353,0.8579796552658081,7.29e-07,0.7702378630638123
354,0.8651803135871887,7.29e-07,0.7777233123779297
355,0.8852171897888184,7.29e-07,0.7611638903617859
356,0.9127827882766724,7.29e-07,0.7117810845375061
357,0.8866528272628784,7.29e-07,0.7405024170875549
358,0.8162530064582825,7.29e-07,0.7555509209632874
359,0.8678011298179626,7.29e-07,0.7581304311752319
360,0.8598106503486633,7.29e-07,0.7337797284126282
361,0.8398208618164062,7.29e-07,0.7666452527046204
362,0.87773597240448,7.29e-07,0.7414634823799133
363,0.8444928526878357,7.29e-07,0.752007246017456
364,0.8793882727622986,7.29e-07,0.768324613571167
365,0.890350341796875,7.29e-07,0.7729787826538086
366,0.9030026197433472,7.29e-07,0.7652584314346313
367,0.8631818294525146,7.29e-07,0.7057871222496033
368,0.8999443054199219,7.29e-07,0.7633577585220337
369,0.868960976600647,7.29e-07,0.7626877427101135
370,0.8931179642677307,7.29e-07,0.7196260690689087
371,0.8575149774551392,7.29e-07,0.7349210977554321
372,0.9081977009773254,7.29e-07,0.7642228603363037
373,0.8439372777938843,7.29e-07,0.7538711428642273
374,0.8817209005355835,7.29e-07,0.7647536993026733
375,0.8441904783248901,7.29e-07,0.784339189529419
376,0.8731265664100647,7.29e-07,0.7707843780517578
377,0.8891320824623108,7.29e-07,0.7559187412261963
378,0.9121581315994263,7.29e-07,0.7488860487937927
379,0.8538053631782532,7.29e-07,0.7461473345756531
380,0.9176377058029175,7.29e-07,0.7452709078788757
381,0.9034480452537537,7.29e-07,0.7636797428131104
382,0.8715428709983826,7.29e-07,0.768458366394043
383,0.8792774677276611,7.29e-07,0.7401725649833679
384,0.8903441429138184,7.29e-07,0.7645069360733032
385,0.8541839718818665,7.29e-07,0.7629827260971069
386,0.8467736840248108,7.29e-07,0.7651205062866211
387,0.8530616164207458,7.29e-07,0.7474915981292725
388,0.9027041792869568,2.1870001e-07,0.7535789012908936
389,0.8833299279212952,2.1870001e-07,0.7707472443580627
390,0.8910866379737854,2.1870001e-07,0.7651811242103577
391,0.8807716369628906,2.1870001e-07,0.7496576309204102
392,0.8726840615272522,2.1870001e-07,0.7847575545310974
393,0.8806642889976501,2.1870001e-07,0.7784862518310547
394,0.9055161476135254,2.1870001e-07,0.7730066180229187
395,0.8424345254898071,2.1870001e-07,0.7779884934425354
396,0.8888340592384338,2.1870001e-07,0.7489475011825562
397,0.8908576369285583,2.1870001e-07,0.7627362608909607
398,0.8804247379302979,2.1870001e-07,0.7714168429374695
399,0.8966997861862183,2.1870001e-07,0.7513849139213562
400,0.8964674472808838,2.1870001e-07,0.7543327212333679
401,0.8866404891014099,2.1870001e-07,0.7469961047172546
402,0.8643808960914612,2.1870001e-07,0.7551193833351135
403,0.8842290043830872,2.1870001e-07,0.7657322287559509
404,0.8472057580947876,2.1870001e-07,0.7394068241119385
405,0.8653504848480225,2.1870001e-07,0.7578902840614319
406,0.8890940546989441,2.1870001e-07,0.7595512270927429
407,0.8798894882202148,2.1870001e-07,0.7509385943412781
408,0.8926423788070679,6.561e-08,0.7477203011512756
409,0.8312801122665405,6.561e-08,0.7690174579620361
410,0.8936598896980286,6.561e-08,0.7712722420692444
411,0.8963919878005981,6.561e-08,0.7599000930786133
412,0.8967539668083191,6.561e-08,0.7833814024925232
413,0.869716465473175,6.561e-08,0.8000608682632446
414,0.8896409869194031,6.561e-08,0.7447914481163025
415,0.8655787110328674,6.561e-08,0.7625419497489929
416,0.8806780576705933,6.561e-08,0.7636592984199524
417,0.896970272064209,6.561e-08,0.776324987411499
418,0.8729886412620544,6.561e-08,0.7740436792373657
419,0.869266927242279,6.561e-08,0.7573196887969971
420,0.8816663026809692,6.561e-08,0.7620672583580017
421,0.884391725063324,6.561e-08,0.7724226117134094
422,0.9184586405754089,6.561e-08,0.7764390707015991
423,0.892057478427887,6.561e-08,0.7615662217140198
424,0.9157551527023315,6.561e-08,0.761378824710846
425,0.8974123001098633,6.561e-08,0.7720876336097717
426,0.8926054239273071,6.561e-08,0.7633190751075745
427,0.8821115493774414,6.561e-08,0.7724292278289795
428,0.849355161190033,1.9683e-08,0.7690236568450928
429,0.8794116377830505,1.9683e-08,0.7902368307113647
430,0.8919655084609985,1.9683e-08,0.7572470307350159
431,0.9092363715171814,1.9683e-08,0.7664832472801208
432,0.946964681148529,1.9683e-08,0.7493520379066467
433,0.8277361392974854,1.9683e-08,0.7591268420219421
434,0.8946090936660767,1.9683e-08,0.7855778336524963
435,0.9373767375946045,1.9683e-08,0.7816311120986938
436,0.8658894896507263,1.9683e-08,0.7664352655410767
437,0.8743542432785034,1.9683e-08,0.7781171798706055
438,0.9122423529624939,1.9683e-08,0.7479228377342224
439,0.8953126072883606,1.9683e-08,0.7592732906341553
440,0.8509342670440674,1.9683e-08,0.7572535872459412
441,0.8347023129463196,1.9683e-08,0.7727552056312561
442,0.8252182006835938,1.9683e-08,0.7653949856758118
443,0.8746837973594666,1.9683e-08,0.7366494536399841
444,0.897255003452301,1.9683e-08,0.7514194846153259
445,0.8491650819778442,1.9683e-08,0.721340000629425
446,0.9109475016593933,1.9683e-08,0.7672479152679443
447,0.9198886156082153,1.9683e-08,0.7434929013252258
448,0.8851416707038879,5.9049e-09,0.7594578266143799
449,0.8780523538589478,5.9049e-09,0.7596085071563721
450,0.8999356627464294,5.9049e-09,0.7373422384262085
451,0.8949127197265625,5.9049e-09,0.7390452027320862
452,0.915702760219574,5.9049e-09,0.7561660408973694
453,0.8657821416854858,5.9049e-09,0.7577316164970398
454,0.861731231212616,5.9049e-09,0.7567958831787109
455,0.8956909775733948,5.9049e-09,0.7637092471122742
456,0.9111697673797607,5.9049e-09,0.7701846957206726
457,0.8493943810462952,5.9049e-09,0.7792871594429016
458,0.8949751257896423,5.9049e-09,0.7629430890083313
459,0.9185737371444702,5.9049e-09,0.7533048987388611
460,0.9053606390953064,5.9049e-09,0.769527792930603
461,0.8783424496650696,5.9049e-09,0.7454103827476501
462,0.8682228922843933,5.9049e-09,0.7705185413360596
463,0.8813203573226929,5.9049e-09,0.7760704159736633
464,0.9009407758712769,5.9049e-09,0.7694621682167053
465,0.9220969080924988,5.9049e-09,0.7734708189964294
466,0.863918125629425,5.9049e-09,0.7674100995063782
467,0.8268542885780334,5.9049e-09,0.770068883895874
